ESTU,REGISTRO,CUES,CCAA,PROV,MUN,TAMUNI,CAPITAL,ENTREV,TIPO_TEL,SEXO,EDAD,P0,ADQUINAC,PAISNAC,PAISNAC2,P1,P2_1,P2_2,P3,P4,P5,P6,P7,ECOPER,ECOESP,PESPANNA1,PESPANNA2,PESPANNA3,PPERSONAL1,PPERSONAL2,PPERSONAL3,PREFPTE,PROBVOTO,INTENCIONG,INTENCIONGALTER,SIMPATIA,ESCIDEOL,LIDERESCONOCE_1,LIDERESCONOCE_2,LIDERESCONOCE_3,LIDERESCONOCE_4,VALORALIDERES_1,VALORALIDERES_2,VALORALIDERES_3,VALORALIDERES_4,CONFIANZAPTE,CONFIANZAOPOSIC,CONOMINIS_1,CONOMINIS_2,CONOMINIS_3,CONOMINIS_4,CONOMINIS_5,CONOMINIS_6,CONOMINIS_7,CONOMINIS_8,CONOMINIS_9,CONOMINIS_10,CONOMINIS_11,CONOMINIS_12,CONOMINIS_13,CONOMINIS_14,CONOMINIS_15,CONOMINIS_16,CONOMINIS_17,CONOMINIS_18,CONOMINIS_19,CONOMINIS_20,CONOMINIS_21,CONOMINIS_22,VALMINIS_1,VALMINIS_2,VALMINIS_3,VALMINIS_4,VALMINIS_5,VALMINIS_6,VALMINIS_7,VALMINIS_8,VALMINIS_9,VALMINIS_10,VALMINIS_11,VALMINIS_12,VALMINIS_13,VALMINIS_14,VALMINIS_15,VALMINIS_16,VALMINIS_17,VALMINIS_18,VALMINIS_19,VALMINIS_20,VALMINIS_21,VALMINIS_22,PARTICIPACIONG,RECUVOTOG,CERCANIA,P23_1,P23_2,ESCUELA,NIVELESTENTREV,RELIGION,PRACTICARELIG6,ECIVIL,SITLAB,RELALAB,CNO11,INGRESHOG,CLASESOCIAL,SINCERIDAD,IA_I501,IA_I502,IA_I503,IA_I504,IA_I505,IA_I506,IA_I507,IA_I508,IA_I509,IA_I510,IA_I511,IA_I512,IA_I513,IA_I514,IA_I515,IA_I516,IA_I517,IA_I518,IA_I519,IA_I520,IA_I521,IA_I522,IA_I523,IA_I524,IA_I525,IA_I526,IA_I528,IA_I529,IA_I530,IA_I531,IA_I532,IA_I533,IA_I534,IA_I535,IA_I536,IA_I537,IA_I538,IA_I539,IA_I540,IA_I541,IA_I542,IA_I543,IA_OBS1,IA_OBS2,IA_E1_DIA,IA_E1_MES,IA_E1_ANYO,IA_E2,IA_E3,IA_E4,IA_VALIDA,IA_APLAZADA,IA_MODIFICADA,IA_SUPERVISADA,IA_C2,IA_C2A,IA_C2B_1,IA_C2B_2,IA_C2B_3,IA_C2B_4,IA_C2B_5,IA_C2B_6,IA_C2B_7,IA_C2B_8,IA_C2B_9,IA_C2B_10,IA_C2B_11,IA_C2B_12,IA_C2B_13,IA_C2B_14,IA_C2B_15,IA_C2B_16,IA_C2B_17,IA_C2B_18,IA_C2B_19,IA_C2B_20,IA_C2B_21,IA_C2B_22,IA_C2B_23,IA_C2B_24,IA_C2B_25,IA_C3,IA_C4,PREFPTER,INTENCIONGR,INTENCIONGALTERR,SIMPATIAR,VOTOSIMG,RECUVOTOGR,RECUERDO,CERCANIAR,ESTUDIOS,CNO11R,CLASESUB,PESO,PESOCCAA,CHALLENGER,NIVELESTAGR,CLASESUBAGR,AntiEliteEstablishment,CHALLENGERDERIZQOTROS
3468,165111,3904,1,11,0,4,3,0,2,1,70,1,1,1,,2,4,3,2,2,1,2,4,2,4,46,16,3,997,999,999,8,6,2,9999,,7,1,1,1,1,1,5,1,98,4,2,1,1,1,7,1,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,1,1,1,1,,2,1,1,1,1,,1,,2,1,,,1,2,,,,1,1,2,9997,1,,3,4,2,2,1,2,,,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,6,0,,,4,7,24,4,21,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,9999,,2,2,2,9997,3,12,3,2.28083,0.86366,,2,2,0,
3468,108704,3280,1,11,0,3,3,0,2,1,65,1,1,1,,2,5,4,2,3,2,2,2,4,4,54,8,6,8,6,998,3,10,3,2,,10,1,1,1,1,1,4,1,6,4,2,1,1,1,1,7,1,1,7,1,7,1,7,1,1,7,7,1,1,7,7,7,1,1,1,1,2,,1,1,,1,,2,,2,1,,,1,2,,,,2,1,2,2,8,,3,6,2,2,1,1,2,1,4,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0,0,0,69,1,,,3,7,24,3,16,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,3,2,2,2,4,1,2,0.77046,0.878,1,2,2,0,1
3468,192,8,1,11,20,5,3,0,2,1,41,1,1,1,,1,2,4,2,1,1,1,1,1,2,58,7,999,8,34,6,1,10,21,1,,1,1,1,1,1,9,5,9,1,2,4,1,1,1,7,1,1,1,1,1,7,1,7,1,1,7,7,1,1,1,7,7,7,8,8,9,,7,10,9,9,8,,10,,9,8,,,9,10,8,,,,1,21,9,1,,3,12,2,1,5,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,13,0,,,1,7,24,1,14,1,1,0,0,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,21,1,,21,21,21,9,6,1,1,0.56716,0.78556,1,3,1,0,1
3468,11986,497,1,11,20,5,3,0,2,2,64,1,1,1,,1,4,1,2,1,1,1,1,2,2,52,8,77,65,16,997,1,10,1,21,,3,1,1,1,1,7,4,5,1,2,3,7,1,1,1,1,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,7,,8,9,6,8,7,8,8,6,,8,,7,5,,,9,7,,,,,1,1,1,1,,3,11,6,,5,2,,,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,,,1,7,24,1,19,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,1,6,12,2,0.42729,0.83823,1,3,2,0,1
3468,22511,918,1,11,20,5,3,0,2,2,37,1,1,1,,1,4,3,1,1,1,2,1,2,5,51,1,8,999,999,999,98,10,9998,,9999,5,1,1,1,1,5,5,5,5,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9999,9999,,,3,11,1,5,1,1,1,4,9,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,,,1,7,24,1,18,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,9998,,9999,9999,9999,9999,9999,6,4,9,0.68409,0.76337,,3,,0,
3468,48013,1860,1,11,20,5,3,0,2,2,39,1,1,1,,3,1,3,1,1,2,2,4,2,3,18,16,8,1,18,16,97,3,3,2,,6,1,1,1,1,6,6,6,6,3,3,7,7,7,7,7,1,7,7,1,7,1,7,1,7,7,7,1,1,7,7,7,7,,,,,,6,,,6,,6,,6,,,,6,6,,,,,1,1,9997,2,,3,4,2,3,2,4,,,5,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,0,0,0,0,19,0,,,2,7,24,2,15,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,3,2,,3,1,1,9997,3,16,3,2.74271,0.76337,,2,2,0,
3468,51316,1978,1,11,20,5,3,0,1,2,50,1,1,1,,3,3,4,5,2,1,2,4,2,4,20,1,58,1,997,999,97,10,2,1,,8,1,1,1,1,5,7,6,4,3,3,7,1,1,7,7,1,1,1,1,1,1,7,1,1,7,7,1,1,1,7,7,7,,6,7,,,6,5,5,3,4,6,,6,5,,,7,8,6,,,,1,1,1,2,,3,6,2,1,3,3,,,6,3,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,35,0,,,2,7,24,2,23,2,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,2,1,,2,1,1,1,4,15,2,1.11729,0.74981,1,2,2,0,1
3468,53784,2067,1,11,20,5,3,0,2,1,60,1,1,1,,1,4,1,1,1,1,2,2,2,4,24,999,999,51,76,49,12,10,28,3,,10,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,28,2,,3,7,6,,1,4,,,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,,,2,7,24,2,14,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,28,3,,28,3,3,28,5,16,2,0.39941,0.77293,1,2,2,0,1
3468,83275,2632,1,11,20,5,3,0,2,1,57,1,1,1,,2,4,5,1,1,1,2,1,1,5,1,58,7,7,1,997,1,0,1,9998,,1,1,1,1,1,10,1,6,1,2,4,7,7,1,7,7,1,7,7,1,7,1,7,7,1,7,7,1,1,7,7,7,7,,,98,,,7,,,8,,8,,,98,,,5,4,,,,,1,1,1,1,,3,5,2,1,1,8,,,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,,,3,7,24,3,22,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9998,,1,1,1,1,5,15,1,0.90596,0.77293,1,2,1,0,1
3468,91963,2932,1,11,20,5,3,0,2,2,48,1,2,2,110,1,1,4,2,2,1,1,1,2,5,8,1,17,21,17,999,97,0,9997,,9997,99,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,,1,3,6,9,,2,4,,,5,11,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,18,0,,,3,7,24,3,16,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9997,,9997,9997,,9997,1,4,16,6,1.11729,0.74981,1,2,3,0,1
3468,92150,2938,1,11,20,5,3,0,2,2,62,1,1,1,,2,4,1,4,2,1,2,4,5,5,11,21,999,1,11,8,99,10,21,8996,,4,1,1,1,1,1,1,1,1,4,4,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,7,7,4,4,4,,4,4,4,4,4,,4,4,4,4,4,,4,4,4,4,,,1,21,21,1,,3,4,4,,1,4,,,6,12,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,1,18,0,,,3,7,24,3,16,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99,21,8996,,21,21,21,21,3,16,5,2.1845,0.83823,0,2,3,0,2
3468,94644,3006,1,11,20,5,3,0,2,1,50,1,1,1,,3,1,5,2,3,2,2,2,5,4,51,6,25,78,15,6,97,0,8996,,9997,1,1,1,1,1,1,1,1,1,3,4,7,7,7,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,1,,,1,,,,,,,,,,,,,,1,8996,9997,5,,3,7,2,1,1,4,,,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,,,3,7,24,3,18,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,8996,,9997,8996,8996,8996,9997,5,16,2,0.48065,0.75178,,2,2,0,
3468,95818,3034,1,11,20,5,3,0,1,1,44,1,1,1,,2,1,2,2,3,1,2,1,2,2,13,23,58,58,23,998,97,8,2,1,,5,1,1,1,1,3,4,3,2,3,3,7,1,1,7,7,1,7,7,1,7,1,7,1,1,1,7,1,7,7,7,1,7,,3,4,,,3,,,4,,5,,3,2,2,,4,,,,4,,2,,2,,2,3,15,2,3,1,1,1,2,1,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,2,0,,,3,7,24,3,15,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,2,1,,2,,9997,2,6,2,2,0.56716,0.78556,1,3,2,0,1
3468,96062,3046,1,11,20,5,3,0,2,2,32,1,1,1,,2,1,5,2,2,1,2,1,2,4,11,22,6,11,8,58,97,10,9998,,2,7,1,1,1,1,1,2,5,1,4,3,7,7,7,7,7,1,1,1,1,7,1,1,7,7,7,7,1,1,7,7,7,7,,,,,,4,5,5,2,,2,4,,,,,4,5,,,,,2,,9997,,2,3,13,2,1,2,4,,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,,,3,7,24,3,15,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9998,,2,2,,9997,9997,6,16,2,0.69624,0.79679,,3,2,0,
3468,96390,3054,1,11,20,5,3,0,1,1,70,1,1,1,,1,2,3,1,1,2,2,1,4,4,13,1,82,13,20,35,2,10,2,9997,,5,1,1,1,1,1,7,1,1,4,2,1,1,1,1,1,1,1,7,1,7,1,7,7,1,7,7,1,1,7,7,1,1,3,1,2,2,5,1,3,,2,,1,,,1,,,2,3,,,98,1,1,2,2,1,,3,9,1,4,1,2,,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,3,7,24,3,16,2,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,9997,,2,2,2,2,6,12,2,0.3621,0.70309,1,3,2,0,1
3468,98830,3108,1,11,20,5,3,0,2,1,22,1,1,1,,3,1,5,3,4,2,2,4,2,4,24,998,999,35,997,999,3,6,3,1,,5,1,7,7,1,7,,,3,2,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,2,,3,,2,3,2,2,2,2,1,4,11,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,8,0,,,3,7,24,3,18,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,3,,9997,3,2,11,4,1.62121,0.95771,0,1,2,0,0
3468,166738,3957,1,11,20,5,3,0,1,2,51,1,1,1,,2,4,2,2,2,1,2,2,1,4,9,7,18,46,18,8,2,10,2,8996,,5,1,1,1,1,1,6,1,1,4,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,6,1,1,1,1,1,2,2,1,,3,11,2,1,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,,,4,7,24,4,17,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8996,,2,2,2,2,6,2,2,0.50975,0.74981,1,3,2,0,1
3468,108134,3271,1,11,0,4,3,0,2,2,25,1,1,1,,3,1,4,3,4,1,1,2,1,2,80,998,999,997,999,999,1,10,9998,,21,3,1,1,1,1,7,6,8,4,3,3,7,7,7,7,7,1,7,1,1,7,1,7,7,7,7,7,7,1,7,7,7,7,,,,,,8,,8,8,,7,,,,,,,7,,,,,1,21,21,8,,3,10,6,,2,1,1,10,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,7,24,3,14,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9998,,21,21,21,21,21,6,10,2,0.75502,0.97875,0,3,2,0,2
3468,49119,1897,1,11,0,2,3,0,2,1,64,1,1,1,,2,4,1,1,1,1,1,1,2,2,51,9,998,29,997,999,1,10,1,21,,1,1,1,1,1,10,5,10,1,1,2,1,1,1,7,7,1,1,7,1,1,1,7,7,1,7,7,1,1,7,7,1,7,8,9,10,,,10,9,,9,7,8,,,8,,,9,7,,,7,,1,1,1,1,,3,4,2,1,2,2,,,5,4,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,34,0,,,2,7,24,2,34,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,1,3,12,3,2.67204,1.19558,1,2,2,0,1
3468,19782,817,1,11,0,4,3,0,2,2,53,1,1,1,,2,4,1,2,2,1,2,2,2,4,51,8,999,8,51,997,96,10,9999,,2,6,1,1,1,1,99,99,99,99,4,3,7,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,1,1,1,7,1,1,,1,1,5,5,4,4,4,1,,1,,,1,,,4,1,4,,7,7,1,2,2,8,,3,9,1,3,5,4,,,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,22,0,,,1,7,24,1,21,3,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,96,9999,,2,2,2,2,2,6,16,2,0.55279,0.92103,1,3,2,0,1
3468,20469,841,1,11,0,4,3,0,1,1,78,1,1,1,,2,4,3,1,1,1,2,2,2,4,11,1,56,56,13,70,8,10,2,3,,9,1,1,1,1,1,7,1,4,4,2,1,1,1,1,1,1,1,1,1,7,1,7,1,1,7,7,1,1,1,7,7,1,3,1,1,1,3,1,1,1,1,,1,,1,1,,,1,5,1,,,1,1,2,2,1,,3,9,1,6,1,2,,,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,8,0,,,1,7,24,1,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,3,,2,2,2,2,6,12,2,0.44006,1.27292,1,3,2,0,1
3468,26645,1073,1,11,0,4,3,0,2,1,49,2,1,2,126,1,2,6,1,2,1,1,1,2,1,13,5,23,5,998,999,1,10,1,21,,2,1,1,1,1,9,3,8,1,2,4,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,7,1,1,7,7,7,7,8,8,10,7,8,10,,8,10,,10,9,8,8,9,,7,9,,,,,1,1,1,1,,3,9,6,,1,1,1,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,,,1,7,24,1,23,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,1,1,1,6,2,2,0.52123,0.92346,1,3,2,0,1
3468,28171,1125,1,11,0,4,3,0,1,2,77,1,1,1,,4,1,4,1,1,1,2,4,2,4,51,58,997,63,29,998,97,10,9999,,9997,99,1,1,7,1,98,99,,99,8,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,9999,3,,,3,9,1,6,3,2,,,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,,,1,7,24,1,30,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,9999,,9997,9997,9999,9999,3,6,12,2,0.41988,2.55154,0,3,2,0,0
3468,85695,2703,1,11,0,4,3,0,2,2,41,1,1,1,,3,4,2,1,1,1,2,1,4,4,8,21,999,8,9,30,97,10,2,9977,,4,1,1,1,1,1,7,8,4,4,1,7,1,1,7,7,1,1,7,1,7,1,7,7,7,7,7,7,1,7,7,7,7,,5,1,,,8,4,,1,,1,,,,,,,8,,,,,1,2,21,1,,3,9,1,3,1,1,1,3,4,5,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,,,3,7,24,3,25,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,2,9977,,2,2,2,21,6,3,4,0.74185,0.93769,0,3,2,0,2
3468,98442,3098,1,11,0,4,3,0,2,2,67,1,1,1,,2,1,4,2,2,1,2,2,2,2,52,21,26,20,80,998,1,10,1,8996,,4,1,1,1,1,6,4,5,1,3,3,7,1,1,1,7,1,1,1,1,1,1,7,1,1,1,7,1,1,7,7,7,1,,6,5,5,,5,7,4,6,5,7,,7,4,6,,7,8,,,,4,1,1,1,1,,3,11,5,,1,2,,,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,,,3,7,24,3,17,2,1,0,0,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,8996,,1,1,1,1,6,12,2,0.29036,0.99826,1,3,2,0,1
3468,149482,3657,1,11,0,4,3,0,2,2,48,1,1,1,,3,5,3,4,4,2,2,4,2,4,24,1,20,20,18,6,3,10,3,2,,8,1,1,1,1,1,9,5,10,4,3,1,1,7,1,7,1,1,7,1,7,1,1,7,7,7,7,1,1,1,7,7,1,5,5,,5,,5,5,,5,,5,5,,,,,5,5,5,,,5,1,3,3,1,,3,6,1,4,5,1,2,1,1,3,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,36,0,1,1,0,50,0,,,4,7,24,4,14,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,3,3,3,3,4,1,2,1.21162,0.92103,0,2,2,0,0
3468,21108,866,1,11,0,3,3,0,2,1,61,1,1,1,,2,2,1,3,2,1,1,1,2,2,52,80,7,51,80,58,4,10,21,8,,3,1,1,1,1,6,2,7,1,2,4,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,6,7,7,8,6,7,5,7,5,5,5,,6,6,5,6,7,5,5,,6,7,1,21,21,1,,3,14,2,2,1,1,1,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,,,1,7,24,1,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,21,8,,21,21,21,21,6,2,2,0.45711,0.9652,0,3,2,0,2
3468,33548,1327,1,11,0,3,3,0,2,1,43,1,1,1,,4,4,1,3,3,1,2,2,4,2,50,18,58,58,50,18,1,10,1,21,,3,1,1,1,1,5,3,6,1,3,3,7,7,1,7,7,1,7,7,1,7,1,7,7,7,7,7,1,1,7,7,7,7,,,5,,,6,,,7,,6,,,,,,5,6,,,,,1,8995,101,1,,3,6,6,,1,2,,,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,16,1,,,1,7,24,1,14,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,21,,1,8995,8995,8995,4,12,3,1.34824,0.98098,1,2,2,0,1
3468,57709,2191,1,11,0,3,3,0,1,1,71,1,1,1,,2,96,4,2,2,1,2,2,2,3,8,1,26,26,998,999,2,10,2,9997,,6,1,1,1,1,2,7,1,1,3,2,7,1,1,7,7,1,1,1,1,7,1,7,1,1,7,7,1,1,1,7,7,7,,4,3,,,1,6,3,2,,1,,4,1,,,4,6,5,,,,1,2,2,1,,3,6,6,,1,2,,,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,,,2,7,24,2,13,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9997,,2,2,2,2,4,12,2,0.77046,0.878,1,2,2,0,1
3468,96560,3059,1,11,0,3,3,0,2,2,67,1,1,2,228,2,2,4,2,2,1,1,2,1,2,80,9,6,6,997,999,1,10,1,2,,5,1,1,1,1,4,3,3,1,2,3,1,1,1,7,7,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,7,7,5,4,4,,,4,5,4,4,,4,,4,3,,,5,5,,,,,1,1,1,1,,3,9,5,,1,2,,,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,,,3,7,24,3,16,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,1,1,1,1,6,12,2,0.30643,1.01483,1,3,2,0,1
3468,107304,3248,1,11,0,3,3,0,2,2,35,1,1,1,,2,4,2,2,1,1,1,1,4,2,50,18,1,14,18,38,4,10,1,21,,1,1,1,1,1,8,1,10,1,1,4,1,1,1,1,7,1,1,1,1,7,1,7,1,1,7,1,1,1,7,7,1,7,8,8,9,98,,10,9,10,7,,8,,8,5,,9,9,9,,,7,,1,1,1,1,,3,10,6,,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,,,3,7,24,3,15,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,21,,1,1,1,1,6,2,2,0.78291,0.95326,1,3,2,0,1
